HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,1,0,0,0,0,0,0,1,0,0,2016-12-31 00:00:00,Liverpool,Man City,1,0,1.0,1.0,0.0,1.0,C Pawson,5.0,9.0,1.0,2.0,4.0,6.0,12.0,12.0,2.0,1.0,0.0,0.0,3.0,0,1,0.14285714285714285,0.07142857142857142,0.21428571428571427,5,9,11,6,5,5
0,0,0,0,0,1,0,1,0,0,0,0,2017-01-04 00:00:00,Tottenham,Chelsea,2,0,1.0,1.0,0.0,1.0,M Atkinson,9.0,11.0,2.0,2.0,1.0,6.0,9.0,8.0,3.0,2.0,0.0,0.0,5.0,1,2,0.1,0.1,0.2,5,9,11,6,5,8
0,0,0,0,1,0,0,0,1,0,0,0,2017-01-15 00:00:00,Man United,Liverpool,1,1,0.0,0.0,1.0,-1.0,M Oliver,9.0,13.0,3.0,4.0,5.0,7.0,17.0,13.0,1.0,3.0,0.0,0.0,4.0,1,2,0.18181818181818182,0.13636363636363635,0.3181818181818182,5,9,12,6,6,8
0,0,0,1,0,0,0,0,0,0,0,1,2017-01-21 00:00:00,Man City,Tottenham,2,2,0.0,0.0,0.0,0.0,A Marriner,17.0,6.0,7.0,2.0,5.0,4.0,10.0,7.0,2.0,4.0,0.0,0.0,6.0,1,4,0.08695652173913043,0.30434782608695654,0.391304347826087,5,9,12,7,6,9
0,0,1,0,0,0,0,1,0,0,0,0,2017-01-31 00:00:00,Liverpool,Chelsea,1,1,0.0,0.0,1.0,-1.0,M Clattenburg,7.0,8.0,3.0,2.0,3.0,3.0,13.0,8.0,2.0,1.0,0.0,0.0,3.0,0,2,0.13333333333333333,0.2,0.3333333333333333,5,10,13,7,6,9
0,1,0,0,0,0,1,0,0,0,0,0,2017-02-04 00:00:00,Chelsea,Arsenal,3,1,1.0,1.0,0.0,1.0,M Atkinson,13.0,9.0,6.0,5.0,10.0,13.0,14.0,8.0,1.0,1.0,0.0,0.0,2.0,0,4,0.22727272727272727,0.2727272727272727,0.5,5,13,13,7,6,9
0,0,1,0,0,0,0,0,0,0,0,1,2017-02-11 00:00:00,Liverpool,Tottenham,2,0,1.0,2.0,0.0,1.0,A Taylor,17.0,7.0,9.0,2.0,10.0,3.0,14.0,14.0,3.0,4.0,0.0,0.0,7.0,1,2,0.08333333333333333,0.375,0.4583333333333333,5,13,16,7,6,9
0,0,1,0,0,0,1,0,0,0,0,0,2017-03-04 00:00:00,Liverpool,Arsenal,3,1,1.0,2.0,0.0,1.0,R Madley,18.0,7.0,7.0,3.0,9.0,3.0,8.0,15.0,1.0,2.0,0.0,0.0,3.0,0,4,0.12,0.28,0.4,5,13,19,7,6,9
0,0,0,1,0,0,0,0,1,0,0,0,2017-03-19 00:00:00,Man City,Liverpool,1,1,0.0,0.0,0.0,0.0,M Oliver,13.0,13.0,3.0,4.0,9.0,8.0,14.0,7.0,3.0,3.0,0.0,0.0,6.0,1,2,0.15384615384615385,0.11538461538461539,0.2692307692307692,5,13,20,8,6,9
1,0,0,0,0,0,0,0,0,1,0,0,2017-04-02 01:00:00,Arsenal,Man City,2,2,0.0,1.0,2.0,-1.0,A Marriner,8.0,14.0,3.0,5.0,3.0,8.0,8.0,15.0,3.0,2.0,0.0,0.0,5.0,1,4,0.22727272727272727,0.13636363636363635,0.36363636363636365,6,13,20,9,6,9
0,1,0,0,0,0,0,0,0,1,0,0,2017-04-05 01:00:00,Chelsea,Man City,2,1,1.0,2.0,1.0,1.0,M Dean,10.0,17.0,4.0,7.0,2.0,9.0,10.0,14.0,1.0,3.0,0.0,0.0,4.0,1,3,0.25925925925925924,0.14814814814814814,0.4074074074074074,6,16,20,9,6,9
0,0,0,0,1,0,0,1,0,0,0,0,2017-04-16 01:00:00,Man United,Chelsea,2,0,1.0,1.0,0.0,1.0,R Madley,9.0,5.0,3.0,0.0,1.0,3.0,16.0,20.0,3.0,3.0,0.0,0.0,6.0,1,2,0.0,0.21428571428571427,0.21428571428571427,6,16,20,9,9,9
0,0,0,1,0,0,0,0,0,0,1,0,2017-04-27 01:00:00,Man City,Man United,0,0,0.0,0.0,0.0,0.0,M Atkinson,19.0,3.0,6.0,1.0,7.0,4.0,10.0,8.0,1.0,0.0,0.0,1.0,1.0,0,0,0.045454545454545456,0.2727272727272727,0.3181818181818182,6,16,20,10,10,9
0,0,0,0,0,1,1,0,0,0,0,0,2017-04-30 01:00:00,Tottenham,Arsenal,2,0,1.0,0.0,0.0,0.0,M Oliver,20.0,12.0,11.0,4.0,14.0,5.0,7.0,15.0,1.0,3.0,0.0,0.0,4.0,1,2,0.125,0.34375,0.46875,6,16,20,10,10,12
1,0,0,0,0,0,0,0,0,0,1,0,2017-05-07 01:00:00,Arsenal,Man United,2,0,1.0,0.0,0.0,0.0,A Marriner,9.0,10.0,4.0,4.0,5.0,9.0,14.0,10.0,1.0,0.0,0.0,0.0,1.0,0,2,0.21052631578947367,0.21052631578947367,0.42105263157894735,9,16,20,10,10,12
0,0,0,0,0,1,0,0,0,0,1,0,2017-05-14 01:00:00,Tottenham,Man United,2,1,1.0,1.0,0.0,1.0,J Moss,14.0,8.0,7.0,2.0,8.0,3.0,14.0,15.0,1.0,2.0,0.0,0.0,3.0,0,3,0.09090909090909091,0.3181818181818182,0.4090909090909091,9,16,20,10,10,15
