HomeTeam_Arsenal,HomeTeam_Chelsea,HomeTeam_Liverpool,HomeTeam_Man City,HomeTeam_Man United,HomeTeam_Tottenham,AwayTeam_Arsenal,AwayTeam_Chelsea,AwayTeam_Liverpool,AwayTeam_Man City,AwayTeam_Man United,AwayTeam_Tottenham,DateTime,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,TY,Ref_Card_Style,FTTG,POSOAT,POSOHT,POSOT,Arsenal_Points,Chelsea_Points,Liverpool_Points,Man City_Points,Man United_Points,Tottenham_Points
0,0,0,1.0,0,0,0,0,0,0.0,0,1,2019-04-20 01:00:00,1,0,1.0,1.0,0.0,1.0,15.0,10.0,4.0,4.0,4.0,4.0,11.0,11.0,1.0,2.0,0.0,0.0,3.0,0,1,0.16,0.16,0.32,12,11,19,22,6,7
0,0,0,0.0,1,0,0,0,0,1.0,0,0,2019-04-24 01:00:00,0,2,-1.0,0.0,0.0,0.0,12.0,8.0,1.0,5.0,1.0,1.0,10.0,10.0,2.0,2.0,0.0,0.0,4.0,1,2,0.25,0.05,0.3,12,11,19,25,6,7
0,0,0,0.0,1,0,0,1,0,0.0,0,0,2019-04-28 01:00:00,1,1,0.0,1.0,1.0,0.0,7.0,16.0,5.0,3.0,6.0,6.0,9.0,14.0,3.0,2.0,0.0,0.0,5.0,1,2,0.1304347826086956,0.217391304347826,0.3478260869565217,12,12,19,25,7,7
0,0,0,0.0,0,1,0,0,1,0.0,0,0,2009-08-16 01:00:00,2,1,1.0,1.0,0.0,1.0,17.0,6.0,11.0,3.0,6.0,5.0,14.0,16.0,3.0,3.0,0.0,0.0,6.0,1,3,0.1304347826086956,0.4782608695652174,0.6086956521739131,0,0,0,0,0,3
0,0,0,0.0,1,0,1,0,0,0.0,0,0,2009-08-29 01:00:00,2,1,1.0,0.0,1.0,-1.0,10.0,9.0,4.0,3.0,6.0,5.0,21.0,15.0,3.0,6.0,0.0,0.0,9.0,1,3,0.1578947368421052,0.2105263157894736,0.3684210526315789,0,0,0,0,3,3
0,0,0,1.0,0,0,1,0,0,0.0,0,0,2009-09-12 01:00:00,4,2,1.0,1.0,0.0,1.0,10.0,19.0,6.0,9.0,3.0,12.0,13.0,12.0,3.0,2.0,0.0,0.0,5.0,1,6,0.3103448275862069,0.2068965517241379,0.5172413793103449,0,0,0,3,3,3
0,0,0,0.0,0,1,0,0,0,0.0,1,0,2009-09-12 01:00:00,1,3,-1.0,1.0,2.0,-1.0,11.0,17.0,7.0,13.0,3.0,9.0,16.0,13.0,3.0,2.0,0.0,1.0,5.0,1,4,0.4642857142857143,0.25,0.7142857142857143,0,0,0,3,6,3
0,1,0,0.0,0,0,0,0,0,0.0,0,1,2009-09-20 01:00:00,3,0,1.0,1.0,0.0,1.0,25.0,9.0,15.0,4.0,11.0,3.0,7.0,9.0,0.0,2.0,0.0,0.0,2.0,0,3,0.1176470588235294,0.4411764705882353,0.5588235294117647,0,3,0,3,6,3
0,0,0,0.0,1,0,0,0,0,1.0,0,0,2009-09-20 01:00:00,4,3,1.0,1.0,1.0,0.0,21.0,10.0,11.0,6.0,11.0,1.0,15.0,14.0,2.0,2.0,0.0,0.0,4.0,1,7,0.1935483870967742,0.3548387096774194,0.5483870967741935,0,3,0,3,9,3
0,1,0,0.0,0,0,0,0,1,0.0,0,0,2009-10-04 01:00:00,2,0,1.0,0.0,0.0,0.0,12.0,12.0,8.0,3.0,5.0,8.0,14.0,17.0,1.0,1.0,0.0,0.0,2.0,0,2,0.125,0.3333333333333333,0.4583333333333333,0,6,0,3,9,3
0,0,1,0.0,0,0,0,0,0,0.0,1,0,2009-10-25 01:00:00,2,0,1.0,0.0,0.0,0.0,11.0,7.0,6.0,5.0,5.0,1.0,20.0,11.0,2.0,3.0,1.0,1.0,5.0,1,2,0.2777777777777778,0.3333333333333333,0.6111111111111112,0,6,3,3,9,3
1,0,0,0.0,0,0,0,0,0,0.0,0,1,2009-10-31 00:00:00,3,0,1.0,2.0,0.0,1.0,18.0,7.0,12.0,5.0,6.0,2.0,10.0,10.0,1.0,1.0,0.0,0.0,2.0,0,3,0.2,0.48,0.68,3,6,3,3,9,3
0,1,0,0.0,0,0,0,0,0,0.0,1,0,2009-11-08 00:00:00,1,0,1.0,0.0,0.0,0.0,12.0,21.0,9.0,10.0,0.0,7.0,13.0,15.0,3.0,3.0,0.0,0.0,6.0,1,1,0.303030303030303,0.2727272727272727,0.5757575757575758,3,9,3,3,9,3
0,0,1,0.0,0,0,0,0,0,1.0,0,0,2009-11-21 00:00:00,2,2,0.0,0.0,0.0,0.0,10.0,9.0,6.0,6.0,7.0,3.0,9.0,13.0,2.0,0.0,0.0,0.0,2.0,0,4,0.3157894736842105,0.3157894736842105,0.631578947368421,3,9,4,4,9,3
1,0,0,0.0,0,0,0,1,0,0.0,0,0,2009-11-29 00:00:00,0,3,-1.0,0.0,2.0,-1.0,5.0,7.0,3.0,5.0,4.0,3.0,17.0,12.0,2.0,2.0,0.0,0.0,4.0,1,3,0.4166666666666667,0.25,0.6666666666666666,3,12,4,4,9,3
0,0,0,1.0,0,0,0,1,0,0.0,0,0,2009-12-05 00:00:00,2,1,1.0,1.0,1.0,0.0,13.0,10.0,8.0,6.0,9.0,6.0,12.0,17.0,1.0,6.0,0.0,0.0,7.0,1,3,0.2608695652173913,0.3478260869565217,0.6086956521739131,3,12,4,7,9,3
0,0,1,0.0,0,0,1,0,0,0.0,0,0,2009-12-13 00:00:00,1,2,-1.0,1.0,0.0,1.0,6.0,7.0,3.0,5.0,3.0,4.0,19.0,16.0,3.0,3.0,0.0,0.0,6.0,1,3,0.3846153846153846,0.2307692307692307,0.6153846153846154,6,12,4,7,9,3
0,0,0,0.0,0,1,0,0,0,1.0,0,0,2009-12-16 00:00:00,3,0,1.0,1.0,0.0,1.0,19.0,9.0,7.0,5.0,5.0,6.0,10.0,8.0,2.0,3.0,0.0,0.0,5.0,1,3,0.1785714285714285,0.25,0.4285714285714285,6,12,4,7,9,6
0,0,1,0.0,0,0,0,0,0,0.0,0,1,2010-01-20 00:00:00,2,0,1.0,1.0,0.0,1.0,13.0,7.0,5.0,5.0,2.0,3.0,11.0,17.0,2.0,3.0,0.0,0.0,5.0,1,2,0.25,0.25,0.5,6,12,7,7,9,6
1,0,0,0.0,0,0,0,0,0,0.0,1,0,2010-01-31 00:00:00,1,3,-1.0,0.0,2.0,-1.0,18.0,11.0,7.0,5.0,8.0,5.0,9.0,12.0,1.0,0.0,0.0,0.0,1.0,0,4,0.1724137931034483,0.2413793103448276,0.4137931034482758,6,12,7,7,12,6
0,1,0,0.0,0,0,1,0,0,0.0,0,0,2010-02-07 00:00:00,2,0,1.0,2.0,0.0,1.0,9.0,14.0,3.0,6.0,4.0,8.0,11.0,14.0,2.0,2.0,0.0,0.0,4.0,1,2,0.2608695652173913,0.1304347826086956,0.391304347826087,6,15,7,7,12,6
1,0,0,0.0,0,0,0,0,1,0.0,0,0,2010-02-10 00:00:00,1,0,1.0,0.0,0.0,0.0,11.0,9.0,6.0,7.0,3.0,6.0,19.0,13.0,3.0,2.0,0.0,0.0,5.0,1,1,0.35,0.3,0.65,9,15,7,7,12,6
0,0,0,1.0,0,0,0,0,1,0.0,0,0,2010-02-21 00:00:00,0,0,0.0,0.0,0.0,0.0,4.0,6.0,1.0,2.0,8.0,5.0,7.0,15.0,1.0,6.0,0.0,0.0,7.0,1,0,0.2,0.1,0.3,9,15,8,8,12,6
0,1,0,0.0,0,0,0,0,0,1.0,0,0,2010-02-27 00:00:00,2,4,-1.0,1.0,1.0,0.0,23.0,8.0,13.0,6.0,3.0,2.0,21.0,12.0,3.0,1.0,2.0,0.0,4.0,1,6,0.1935483870967742,0.4193548387096774,0.6129032258064516,9,15,8,11,12,6
0,0,0,0.0,1,0,0,0,1,0.0,0,0,2010-03-21 00:00:00,2,1,1.0,1.0,1.0,0.0,10.0,4.0,5.0,2.0,1.0,2.0,10.0,15.0,2.0,3.0,0.0,0.0,5.0,1,3,0.1428571428571428,0.3571428571428571,0.5,9,15,8,11,15,6
0,0,0,0.0,1,0,0,1,0,0.0,0,0,2010-04-03 01:00:00,1,2,-1.0,0.0,1.0,-1.0,9.0,11.0,3.0,5.0,3.0,3.0,14.0,11.0,3.0,1.0,0.0,0.0,4.0,1,3,0.25,0.15,0.4,9,18,8,11,15,6
0,0,0,0.0,0,1,1,0,0,0.0,0,0,2010-04-14 01:00:00,2,1,1.0,1.0,0.0,1.0,13.0,19.0,10.0,11.0,4.0,6.0,13.0,10.0,3.0,1.0,0.0,0.0,4.0,1,3,0.34375,0.3125,0.65625,9,18,8,11,15,9
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2010-04-17 01:00:00,0,1,-1.0,0.0,0.0,0.0,8.0,13.0,5.0,3.0,7.0,5.0,8.0,12.0,2.0,1.0,0.0,0.0,3.0,0,1,0.1428571428571428,0.238095238095238,0.3809523809523809,9,18,8,11,18,9
0,0,0,0.0,0,1,0,1,0,0.0,0,0,2010-04-17 01:00:00,2,1,1.0,2.0,0.0,1.0,20.0,9.0,10.0,6.0,13.0,4.0,7.0,14.0,2.0,4.0,0.0,1.0,6.0,1,3,0.2068965517241379,0.3448275862068966,0.5517241379310345,9,18,8,11,18,12
1,0,0,0.0,0,0,0,0,0,1.0,0,0,2010-04-24 01:00:00,0,0,0.0,0.0,0.0,0.0,9.0,3.0,4.0,2.0,5.0,1.0,13.0,14.0,4.0,2.0,0.0,0.0,6.0,1,0,0.1666666666666666,0.3333333333333333,0.5,10,18,8,12,18,12
0,0,0,0.0,1,0,0,0,0,0.0,0,1,2010-04-24 01:00:00,3,1,1.0,0.0,0.0,0.0,15.0,9.0,8.0,3.0,4.0,4.0,13.0,10.0,1.0,0.0,0.0,0.0,1.0,0,4,0.125,0.3333333333333333,0.4583333333333333,10,18,8,12,21,12
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2010-05-02 01:00:00,0,2,-1.0,0.0,1.0,-1.0,7.0,15.0,2.0,11.0,9.0,5.0,7.0,7.0,1.0,2.0,0.0,0.0,3.0,0,2,0.5,0.0909090909090909,0.5909090909090909,10,21,8,12,21,12
0,0,0,1.0,0,0,0,0,0,0.0,0,1,2010-05-05 01:00:00,0,1,-1.0,0.0,0.0,0.0,10.0,10.0,5.0,6.0,9.0,7.0,12.0,14.0,0.0,3.0,0.0,0.0,3.0,0,1,0.3,0.25,0.55,10,21,8,12,21,15
0,0,0,1.0,0,0,0,0,1,0.0,0,0,2014-08-25 01:00:00,3,1,H,1.0,0.0,H,9.0,11.0,4.0,3.0,6.0,7.0,13.0,7.0,1.0,1.0,0.0,0.0,2.0,0,4,0.15,0.2,0.35,0,0,0,3,0,0
0,0,0,0.0,0,1,0,0,1,0.0,0,0,2014-08-31 01:00:00,0,3,A,0.0,1.0,A,7.0,17.0,1.0,8.0,7.0,3.0,14.0,11.0,0.0,4.0,0.0,0.0,4.0,1,3,0.3333333333333333,0.0416666666666666,0.375,0,0,3,3,0,0
1,0,0,0.0,0,0,0,0,0,1.0,0,0,2014-09-13 01:00:00,2,2,D,0.0,1.0,A,15.0,15.0,6.0,8.0,0.0,3.0,11.0,15.0,3.0,4.0,0.0,0.0,7.0,1,4,0.2666666666666666,0.2,0.4666666666666667,1,0,3,4,0,0
0,0,0,1.0,0,0,0,1,0,0.0,0,0,2014-09-21 01:00:00,1,1,D,0.0,0.0,D,16.0,6.0,4.0,2.0,14.0,2.0,16.0,12.0,3.0,4.0,1.0,0.0,7.0,1,2,0.0909090909090909,0.1818181818181818,0.2727272727272727,1,1,3,5,0,0
1,0,0,0.0,0,0,0,0,0,0.0,0,1,2014-09-27 01:00:00,1,1,D,0.0,0.0,D,16.0,6.0,6.0,4.0,15.0,5.0,7.0,16.0,3.0,6.0,0.0,0.0,9.0,1,2,0.1818181818181818,0.2727272727272727,0.4545454545454545,2,1,3,5,0,1
0,1,0,0.0,0,0,1,0,0,0.0,0,0,2014-10-05 01:00:00,2,0,H,1.0,0.0,H,5.0,10.0,3.0,0.0,2.0,2.0,14.0,10.0,4.0,3.0,0.0,0.0,7.0,1,2,0.0,0.2,0.2,2,4,3,5,0,1
0,0,0,1.0,0,0,0,0,0,0.0,0,1,2014-10-18 01:00:00,4,1,H,2.0,1.0,H,20.0,19.0,12.0,7.0,3.0,4.0,11.0,9.0,1.0,2.0,0.0,1.0,3.0,0,5,0.1794871794871795,0.3076923076923077,0.4871794871794871,2,4,3,8,0,1
0,0,0,0.0,1,0,0,1,0,0.0,0,0,2014-10-26 01:00:00,1,1,D,0.0,0.0,D,19.0,9.0,7.0,4.0,4.0,7.0,13.0,14.0,3.0,5.0,0.0,1.0,8.0,1,2,0.1428571428571428,0.25,0.3928571428571428,2,5,3,8,1,1
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2014-11-02 00:00:00,1,0,H,0.0,0.0,D,16.0,9.0,6.0,2.0,7.0,4.0,15.0,9.0,3.0,1.0,0.0,1.0,4.0,1,1,0.08,0.24,0.32,2,5,3,11,1,1
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2014-11-08 00:00:00,1,2,A,1.0,1.0,D,12.0,15.0,4.0,5.0,5.0,7.0,9.0,12.0,2.0,5.0,0.0,0.0,7.0,1,3,0.1851851851851851,0.1481481481481481,0.3333333333333333,2,8,3,11,1,1
1,0,0,0.0,0,0,0,0,0,0.0,1,0,2014-11-22 00:00:00,1,2,A,0.0,0.0,D,23.0,12.0,9.0,2.0,11.0,5.0,12.0,8.0,2.0,1.0,0.0,0.0,3.0,0,3,0.0571428571428571,0.2571428571428571,0.3142857142857143,2,8,3,11,4,1
0,1,0,0.0,0,0,0,0,0,0.0,0,1,2014-12-03 00:00:00,3,0,H,2.0,0.0,H,12.0,10.0,8.0,2.0,1.0,6.0,9.0,9.0,1.0,1.0,0.0,0.0,2.0,0,3,0.0909090909090909,0.3636363636363636,0.4545454545454545,2,11,3,11,4,1
0,0,0,0.0,1,0,0,0,1,0.0,0,0,2014-12-14 00:00:00,3,0,H,2.0,0.0,H,11.0,19.0,6.0,9.0,2.0,7.0,13.0,14.0,4.0,3.0,0.0,0.0,7.0,1,3,0.3,0.2,0.5,2,11,3,11,7,1
0,0,1,0.0,0,0,1,0,0,0.0,0,0,2014-12-21 00:00:00,2,2,D,1.0,1.0,D,27.0,7.0,10.0,3.0,10.0,6.0,6.0,14.0,0.0,3.0,1.0,0.0,3.0,0,4,0.088235294117647,0.2941176470588235,0.3823529411764705,3,11,4,11,7,1
0,0,0,0.0,0,1,0,0,0,0.0,1,0,2014-12-28 00:00:00,0,0,D,0.0,0.0,D,9.0,9.0,4.0,5.0,3.0,6.0,11.0,19.0,2.0,4.0,0.0,0.0,6.0,1,0,0.2777777777777778,0.2222222222222222,0.5,3,11,4,11,8,2
0,0,0,0.0,0,1,0,1,0,0.0,0,0,2015-01-01 00:00:00,5,3,H,3.0,1.0,H,11.0,19.0,8.0,7.0,5.0,3.0,14.0,10.0,3.0,1.0,0.0,0.0,4.0,1,8,0.2333333333333333,0.2666666666666666,0.5,3,11,4,11,8,5
0,0,0,1.0,0,0,1,0,0,0.0,0,0,2015-01-18 00:00:00,0,2,A,0.0,1.0,A,12.0,9.0,4.0,3.0,16.0,3.0,12.0,5.0,3.0,3.0,0.0,0.0,6.0,1,2,0.1428571428571428,0.1904761904761904,0.3333333333333333,6,11,4,11,8,5
0,1,0,0.0,0,0,0,0,0,1.0,0,0,2015-01-31 00:00:00,1,1,D,1.0,1.0,D,3.0,10.0,2.0,5.0,1.0,4.0,12.0,14.0,0.0,2.0,0.0,0.0,2.0,0,2,0.3846153846153846,0.1538461538461538,0.5384615384615384,6,12,4,12,8,5
0,0,0,0.0,0,1,1,0,0,0.0,0,0,2015-02-07 00:00:00,2,1,H,0.0,1.0,A,23.0,7.0,8.0,3.0,10.0,3.0,8.0,12.0,3.0,5.0,0.0,0.0,8.0,1,3,0.1,0.2666666666666666,0.3666666666666666,6,12,4,12,8,8
0,0,1,0.0,0,0,0,0,0,0.0,0,1,2015-02-10 00:00:00,3,2,H,1.0,1.0,D,16.0,14.0,7.0,5.0,5.0,7.0,13.0,17.0,3.0,6.0,0.0,0.0,9.0,1,5,0.1666666666666666,0.2333333333333333,0.4,6,12,7,12,8,8
0,0,1,0.0,0,0,0,0,0,1.0,0,0,2015-03-01 00:00:00,2,1,H,1.0,1.0,D,11.0,8.0,5.0,1.0,3.0,0.0,8.0,16.0,1.0,3.0,0.0,0.0,4.0,1,3,0.0526315789473684,0.2631578947368421,0.3157894736842105,6,12,10,12,8,8
0,0,0,0.0,1,0,0,0,0,0.0,0,1,2015-03-15 00:00:00,3,0,H,3.0,0.0,H,11.0,5.0,3.0,1.0,4.0,2.0,12.0,10.0,1.0,1.0,0.0,0.0,2.0,0,3,0.0625,0.1875,0.25,6,12,10,12,11,8
0,0,1,0.0,0,0,0,0,0,0.0,1,0,2015-03-22 00:00:00,1,2,A,0.0,1.0,A,7.0,6.0,1.0,4.0,2.0,3.0,14.0,17.0,2.0,2.0,1.0,0.0,4.0,1,3,0.3076923076923077,0.0769230769230769,0.3846153846153846,6,12,10,12,14,8
1,0,0,0.0,0,0,0,0,1,0.0,0,0,2015-04-04 01:00:00,4,1,H,3.0,0.0,H,16.0,13.0,10.0,2.0,6.0,5.0,7.0,9.0,1.0,0.0,0.0,1.0,1.0,0,5,0.0689655172413793,0.3448275862068966,0.4137931034482758,9,12,10,12,14,8
0,0,0,0.0,1,0,0,0,0,1.0,0,0,2015-04-12 01:00:00,4,2,H,2.0,1.0,H,11.0,10.0,7.0,3.0,1.0,5.0,9.0,16.0,0.0,3.0,0.0,0.0,3.0,0,6,0.1428571428571428,0.3333333333333333,0.4761904761904761,9,12,10,12,17,8
0,1,0,0.0,0,0,0,0,0,0.0,1,0,2015-04-18 01:00:00,1,0,H,1.0,0.0,H,7.0,15.0,2.0,2.0,3.0,7.0,13.0,11.0,7.0,1.0,0.0,0.0,8.0,1,1,0.0909090909090909,0.0909090909090909,0.1818181818181818,9,15,10,12,17,8
1,0,0,0.0,0,0,0,1,0,0.0,0,0,2015-04-26 01:00:00,0,0,D,0.0,0.0,D,12.0,7.0,1.0,3.0,6.0,2.0,17.0,11.0,4.0,3.0,0.0,0.0,7.0,1,0,0.1578947368421052,0.0526315789473684,0.2105263157894736,10,16,10,12,17,8
0,0,0,0.0,0,1,0,0,0,1.0,0,0,2015-05-03 01:00:00,0,1,A,0.0,1.0,A,21.0,15.0,5.0,4.0,8.0,7.0,6.0,11.0,3.0,4.0,0.0,0.0,7.0,1,1,0.1111111111111111,0.1388888888888889,0.25,10,16,10,15,17,8
0,1,0,0.0,0,0,0,0,1,0.0,0,0,2015-05-10 01:00:00,1,1,D,1.0,1.0,D,8.0,15.0,3.0,4.0,6.0,4.0,13.0,11.0,4.0,3.0,0.0,0.0,7.0,1,2,0.1739130434782608,0.1304347826086956,0.3043478260869565,10,17,11,15,17,8
0,0,0,0.0,1,0,1,0,0,0.0,0,0,2015-05-17 01:00:00,1,1,D,1.0,0.0,H,12.0,5.0,4.0,3.0,5.0,5.0,16.0,8.0,1.0,0.0,0.0,0.0,1.0,0,2,0.1764705882352941,0.2352941176470588,0.4117647058823529,11,17,11,15,18,8
1,0,0,0.0,0,0,0,0,1,0.0,0,0,2016-08-14 01:00:00,3,4,-1.0,1.0,1.0,0.0,9.0,16.0,5.0,7.0,5.0,4.0,13.0,17.0,3.0,3.0,0.0,0.0,6.0,1,7,0.28,0.2,0.48,0,0,3,0,0,0
0,0,0,0.0,0,1,0,0,1,0.0,0,0,2016-08-27 01:00:00,1,1,0.0,0.0,1.0,-1.0,11.0,13.0,4.0,3.0,5.0,5.0,11.0,17.0,3.0,5.0,0.0,0.0,8.0,1,2,0.125,0.1666666666666666,0.2916666666666667,0,0,4,0,0,1
0,0,0,0.0,1,0,0,0,0,1.0,0,0,2016-09-10 01:00:00,1,2,-1.0,1.0,2.0,-1.0,14.0,18.0,3.0,6.0,4.0,4.0,15.0,10.0,4.0,2.0,0.0,0.0,6.0,1,3,0.1875,0.09375,0.28125,0,0,4,3,0,1
0,1,0,0.0,0,0,0,0,1,0.0,0,0,2016-09-16 01:00:00,1,2,-1.0,0.0,2.0,-1.0,12.0,13.0,4.0,5.0,6.0,4.0,6.0,13.0,1.0,1.0,0.0,0.0,2.0,0,3,0.2,0.16,0.36,0,0,7,3,0,1
1,0,0,0.0,0,0,0,1,0,0.0,0,0,2016-09-24 01:00:00,3,0,1.0,3.0,0.0,1.0,14.0,9.0,5.0,2.0,9.0,1.0,9.0,11.0,0.0,2.0,0.0,0.0,2.0,0,3,0.0869565217391304,0.217391304347826,0.3043478260869565,3,0,7,3,0,1
0,0,0,0.0,0,1,0,0,0,1.0,0,0,2016-10-02 01:00:00,2,0,1.0,2.0,0.0,1.0,13.0,12.0,7.0,6.0,4.0,3.0,20.0,10.0,2.0,2.0,0.0,0.0,4.0,1,2,0.24,0.28,0.52,3,0,7,3,0,4
0,0,1,0.0,0,0,0,0,0,0.0,1,0,2016-10-17 01:00:00,0,0,0.0,0.0,0.0,0.0,9.0,7.0,3.0,1.0,3.0,1.0,14.0,20.0,0.0,4.0,0.0,0.0,4.0,1,0,0.0625,0.1875,0.25,3,0,8,3,1,4
0,1,0,0.0,0,0,0,0,0,0.0,1,0,2016-10-23 01:00:00,4,0,1.0,2.0,0.0,1.0,14.0,16.0,6.0,5.0,5.0,7.0,7.0,17.0,3.0,2.0,0.0,0.0,5.0,1,4,0.1666666666666666,0.2,0.3666666666666666,3,3,8,3,1,4
1,0,0,0.0,0,0,0,0,0,0.0,0,1,2016-11-06 00:00:00,1,1,0.0,1.0,0.0,1.0,15.0,10.0,2.0,3.0,7.0,2.0,11.0,17.0,1.0,2.0,0.0,0.0,3.0,0,2,0.12,0.08,0.2,4,3,8,3,1,5
0,0,0,0.0,1,0,1,0,0,0.0,0,0,2016-11-19 00:00:00,1,1,0.0,0.0,0.0,0.0,12.0,5.0,5.0,1.0,10.0,4.0,14.0,11.0,3.0,3.0,0.0,0.0,6.0,1,2,0.0588235294117647,0.2941176470588235,0.3529411764705882,5,3,8,3,2,5
0,1,0,0.0,0,0,0,0,0,0.0,0,1,2016-11-26 00:00:00,2,1,1.0,1.0,1.0,0.0,9.0,12.0,5.0,6.0,3.0,8.0,13.0,16.0,2.0,1.0,0.0,0.0,3.0,0,3,0.2857142857142857,0.238095238095238,0.5238095238095238,5,6,8,3,2,5
0,0,0,1.0,0,0,0,1,0,0.0,0,0,2016-12-03 00:00:00,1,3,-1.0,1.0,0.0,1.0,14.0,10.0,5.0,4.0,9.0,2.0,14.0,9.0,2.0,3.0,2.0,0.0,5.0,1,4,0.1666666666666666,0.2083333333333333,0.375,5,9,8,3,2,5
0,0,0,0.0,1,0,0,0,0,0.0,0,1,2016-12-11 00:00:00,1,0,1.0,1.0,0.0,1.0,15.0,12.0,5.0,4.0,3.0,8.0,19.0,17.0,3.0,3.0,0.0,0.0,6.0,1,1,0.1481481481481481,0.1851851851851851,0.3333333333333333,5,9,8,3,5,5
0,0,0,1.0,0,0,1,0,0,0.0,0,0,2016-12-18 00:00:00,2,1,1.0,0.0,1.0,-1.0,14.0,6.0,5.0,1.0,8.0,1.0,9.0,13.0,4.0,2.0,0.0,0.0,6.0,1,3,0.05,0.25,0.3,5,9,8,6,5,5
0,0,1,0.0,0,0,0,0,0,1.0,0,0,2016-12-31 00:00:00,1,0,1.0,1.0,0.0,1.0,5.0,9.0,1.0,2.0,4.0,6.0,12.0,12.0,2.0,1.0,0.0,0.0,3.0,0,1,0.1428571428571428,0.0714285714285714,0.2142857142857142,5,9,11,6,5,5
0,0,0,0.0,0,1,0,1,0,0.0,0,0,2017-01-04 00:00:00,2,0,1.0,1.0,0.0,1.0,9.0,11.0,2.0,2.0,1.0,6.0,9.0,8.0,3.0,2.0,0.0,0.0,5.0,1,2,0.1,0.1,0.2,5,9,11,6,5,8
0,0,0,0.0,1,0,0,0,1,0.0,0,0,2017-01-15 00:00:00,1,1,0.0,0.0,1.0,-1.0,9.0,13.0,3.0,4.0,5.0,7.0,17.0,13.0,1.0,3.0,0.0,0.0,4.0,1,2,0.1818181818181818,0.1363636363636363,0.3181818181818182,5,9,12,6,6,8
0,0,0,1.0,0,0,0,0,0,0.0,0,1,2017-01-21 00:00:00,2,2,0.0,0.0,0.0,0.0,17.0,6.0,7.0,2.0,5.0,4.0,10.0,7.0,2.0,4.0,0.0,0.0,6.0,1,4,0.0869565217391304,0.3043478260869565,0.391304347826087,5,9,12,7,6,9
0,0,1,0.0,0,0,0,1,0,0.0,0,0,2017-01-31 00:00:00,1,1,0.0,0.0,1.0,-1.0,7.0,8.0,3.0,2.0,3.0,3.0,13.0,8.0,2.0,1.0,0.0,0.0,3.0,0,2,0.1333333333333333,0.2,0.3333333333333333,5,10,13,7,6,9
0,1,0,0.0,0,0,1,0,0,0.0,0,0,2017-02-04 00:00:00,3,1,1.0,1.0,0.0,1.0,13.0,9.0,6.0,5.0,10.0,13.0,14.0,8.0,1.0,1.0,0.0,0.0,2.0,0,4,0.2272727272727272,0.2727272727272727,0.5,5,13,13,7,6,9
0,0,1,0.0,0,0,0,0,0,0.0,0,1,2017-02-11 00:00:00,2,0,1.0,2.0,0.0,1.0,17.0,7.0,9.0,2.0,10.0,3.0,14.0,14.0,3.0,4.0,0.0,0.0,7.0,1,2,0.0833333333333333,0.375,0.4583333333333333,5,13,16,7,6,9
0,0,1,0.0,0,0,1,0,0,0.0,0,0,2017-03-04 00:00:00,3,1,1.0,2.0,0.0,1.0,18.0,7.0,7.0,3.0,9.0,3.0,8.0,15.0,1.0,2.0,0.0,0.0,3.0,0,4,0.12,0.28,0.4,5,13,19,7,6,9
0,0,0,1.0,0,0,0,0,1,0.0,0,0,2017-03-19 00:00:00,1,1,0.0,0.0,0.0,0.0,13.0,13.0,3.0,4.0,9.0,8.0,14.0,7.0,3.0,3.0,0.0,0.0,6.0,1,2,0.1538461538461538,0.1153846153846153,0.2692307692307692,5,13,20,8,6,9
1,0,0,0.0,0,0,0,0,0,1.0,0,0,2017-04-02 01:00:00,2,2,0.0,1.0,2.0,-1.0,8.0,14.0,3.0,5.0,3.0,8.0,8.0,15.0,3.0,2.0,0.0,0.0,5.0,1,4,0.2272727272727272,0.1363636363636363,0.3636363636363636,6,13,20,9,6,9
0,1,0,0.0,0,0,0,0,0,1.0,0,0,2017-04-05 01:00:00,2,1,1.0,2.0,1.0,1.0,10.0,17.0,4.0,7.0,2.0,9.0,10.0,14.0,1.0,3.0,0.0,0.0,4.0,1,3,0.2592592592592592,0.1481481481481481,0.4074074074074074,6,16,20,9,6,9
0,0,0,0.0,1,0,0,1,0,0.0,0,0,2017-04-16 01:00:00,2,0,1.0,1.0,0.0,1.0,9.0,5.0,3.0,0.0,1.0,3.0,16.0,20.0,3.0,3.0,0.0,0.0,6.0,1,2,0.0,0.2142857142857142,0.2142857142857142,6,16,20,9,9,9
0,0,0,1.0,0,0,0,0,0,0.0,1,0,2017-04-27 01:00:00,0,0,0.0,0.0,0.0,0.0,19.0,3.0,6.0,1.0,7.0,4.0,10.0,8.0,1.0,0.0,0.0,1.0,1.0,0,0,0.0454545454545454,0.2727272727272727,0.3181818181818182,6,16,20,10,10,9
0,0,0,0.0,0,1,1,0,0,0.0,0,0,2017-04-30 01:00:00,2,0,1.0,0.0,0.0,0.0,20.0,12.0,11.0,4.0,14.0,5.0,7.0,15.0,1.0,3.0,0.0,0.0,4.0,1,2,0.125,0.34375,0.46875,6,16,20,10,10,12
